;satisfaction_level;last_evaluation;number_project;average_montly_hours;time_spend_company;Work_accident;left;promotion_last_5years;sales
13224;51.0;0.8;4;198;6;0;0;0;marketing
13225;52.0;0.89;3;188;6;0;0;0;marketing
13226;64.0;0.56;3;257;6;0;0;0;marketing
13227;62.0;0.79;4;268;6;0;0;0;sales
13228;73.0;0.88;5;233;4;1;0;0;sales
13229;32.0;0.86;4;214;5;0;0;0;sales
13230;78.0;0.96;2;285;3;0;0;0;sales
13231;65.0;0.91;4;224;2;1;0;0;sales
13232;56.00000000000001;0.92;4;224;3;0;0;0;sales
13233;96.0;0.89;3;142;4;0;0;0;sales
13234;79.0;0.82;4;220;3;0;0;0;sales
13235;66.0;0.58;4;244;3;0;0;0;sales
13236;67.0;0.68;4;171;3;0;0;0;sales
13237;86.0;0.82;4;274;2;1;0;0;sales
13238;56.99999999999999;0.72;4;214;2;1;0;0;sales
13239;86.0;0.87;5;171;2;0;0;0;sales
13240;52.0;0.59;5;150;2;0;0;0;sales
13241;73.0;0.61;4;260;2;1;0;0;sales
13242;78.0;0.63;5;259;3;0;0;0;sales
13243;95.0;0.63;3;153;2;0;0;0;sales
13244;75.0;0.61;3;263;3;0;0;0;sales
13245;83.0;0.52;2;149;2;1;0;0;sales
13246;48.0;1.0;4;261;3;0;0;0;accounting
13247;30.0;0.58;2;189;4;1;0;0;accounting
13248;72.0;0.85;5;237;4;0;0;0;accounting
13249;61.0;0.52;3;224;3;0;0;0;hr
13250;31.0;0.87;6;240;3;1;0;0;hr
13251;62.0;0.81;3;245;2;1;0;0;hr
13252;48.0;0.49;3;268;3;0;0;0;hr
13253;97.0;0.89;4;208;2;1;0;0;technical
13254;61.0;0.83;4;153;2;0;0;0;technical
13255;93.0;0.99;3;169;3;0;0;0;technical
13256;89.0;0.39;5;218;2;0;0;0;technical
13257;95.0;0.9;3;155;3;0;0;0;technical
13258;36.0;0.44;5;155;3;0;0;0;technical
13259;28.999999999999996;0.39;6;105;6;0;0;0;technical
13260;65.0;0.83;4;251;2;0;0;0;technical
13261;72.0;0.54;4;219;2;0;0;0;technical
13262;51.0;0.56;4;198;2;1;0;0;technical
13263;54.0;0.53;4;158;2;0;0;0;technical
13264;66.0;0.58;3;157;2;0;0;0;support
13265;59.0;0.54;4;178;2;0;0;0;support
13266;45.0;0.48;3;145;2;0;0;0;support
13267;15.0;0.91;5;230;3;0;0;0;support
13268;95.0;0.53;3;174;3;0;0;0;support
13269;49.0;0.59;5;140;3;0;0;0;support
13270;68.0;0.97;3;174;2;0;0;0;support
13271;70.0;0.76;4;173;2;0;0;0;support
13272;90.0;0.73;2;203;4;0;0;0;support
13273;94.0;0.95;5;170;3;0;0;0;support
13274;80.0;0.86;3;203;3;0;0;0;support
13275;59.0;0.53;5;169;3;0;0;0;technical
13276;43.0;0.96;3;109;6;0;0;0;technical
13277;70.0;0.54;5;263;3;0;0;0;technical
13278;51.0;0.62;4;185;3;0;0;0;management
13279;12.0;0.49;4;191;5;0;0;0;IT
13280;14.000000000000002;0.56;5;259;4;1;0;0;IT
13281;86.0;0.91;4;253;3;0;0;0;IT
13282;97.0;0.5;3;216;3;0;0;0;IT
13283;100.0;0.86;2;264;3;0;0;0;IT
13284;49.0;0.63;3;181;3;1;0;0;product_mng
13285;90.0;0.93;3;209;3;0;0;0;product_mng
13286;82.0;0.89;4;239;2;0;0;0;product_mng
13287;59.0;0.48;3;197;3;0;0;0;product_mng
13288;97.0;0.57;4;150;2;0;0;0;IT
13289;69.0;0.88;3;164;10;0;0;0;management
13290;73.0;0.84;3;216;8;0;0;0;management
13291;48.0;0.74;2;271;8;1;0;0;management
13292;94.0;0.49;4;176;8;0;0;0;management
13293;74.0;0.73;3;156;8;0;0;0;management
13294;65.0;0.63;4;143;8;0;0;0;management
13295;93.0;0.94;4;233;6;0;0;0;IT
13296;56.99999999999999;0.67;3;138;6;1;0;0;IT
13297;90.0;0.49;3;259;6;0;0;0;IT
13298;55.00000000000001;0.86;4;169;6;0;0;0;IT
13299;59.0;0.73;3;172;6;0;0;0;product_mng
13300;72.0;0.98;4;156;3;0;0;0;product_mng
13301;87.0;0.52;4;140;3;0;0;0;product_mng
13302;86.0;0.82;4;212;2;0;0;0;product_mng
13303;61.0;0.5;4;269;3;0;0;0;IT
13304;45.0;0.63;5;111;5;0;0;0;management
13305;51.0;0.63;4;198;2;0;0;0;management
13306;87.0;0.92;4;263;3;0;0;0;management
13307;28.999999999999996;0.38;5;191;5;0;0;0;management
13308;56.99999999999999;0.64;3;188;3;0;0;0;management
13309;69.0;0.83;4;252;3;0;0;0;management
13310;61.0;0.9;2;142;3;0;0;0;marketing
13311;96.0;0.85;4;247;3;0;0;0;sales
13312;16.0;0.61;6;269;2;0;0;0;accounting
13313;96.0;0.82;4;244;3;0;0;0;support
13314;77.0;0.81;4;164;3;0;0;0;technical
13315;85.0;0.87;6;232;5;0;0;0;management
13316;37.0;0.49;3;177;3;0;0;0;marketing
13317;68.0;0.65;3;173;3;1;0;0;marketing
13318;87.0;0.6;5;165;2;1;0;0;marketing
13319;95.0;0.8;3;225;2;0;0;0;sales
13320;84.0;0.63;3;121;3;1;0;0;sales
13321;44.0;0.51;2;219;4;0;0;0;sales
13322;94.0;0.73;4;204;2;0;0;0;sales
13323;85.0;0.94;5;235;4;0;0;0;sales
13324;75.0;0.51;2;215;2;1;0;0;sales
13325;76.0;0.67;5;243;3;0;0;0;sales
13326;13.0;0.97;4;162;6;0;0;0;sales
13327;60.0;0.79;4;262;3;0;0;0;sales
13328;45.0;0.55;4;206;2;0;0;0;sales
13329;49.0;1.0;2;125;4;1;0;0;sales
13330;19.0;0.36;3;167;5;0;0;0;sales
13331;68.0;0.89;5;218;5;0;0;0;sales
13332;53.0;0.91;5;181;3;0;0;0;sales
13333;100.0;0.77;5;269;3;0;0;0;sales
13334;99.0;0.86;3;167;2;0;0;0;sales
13335;28.999999999999996;0.75;6;271;10;0;0;0;sales
13336;54.0;0.83;4;201;8;1;0;0;sales
13337;25.0;0.9;6;229;8;0;0;0;sales
13338;71.0;0.76;4;148;8;0;0;0;accounting
13339;96.0;0.84;3;147;8;0;0;0;accounting
13340;80.0;0.9;4;211;8;0;0;0;accounting
13341;82.0;0.87;5;145;6;0;0;0;hr
13342;19.0;0.97;6;269;6;0;0;0;hr
13343;43.0;0.74;4;129;6;0;0;0;hr
13344;62.0;0.84;3;270;6;0;0;0;hr
13345;75.0;0.85;3;250;6;0;0;0;technical
13346;56.00000000000001;0.48;5;192;2;1;0;0;technical
13347;88.0;0.91;4;233;4;0;0;0;technical
13348;63.0;0.57;4;192;3;0;0;0;technical
13349;75.0;0.93;3;247;2;0;0;0;technical
13350;74.0;1.0;4;192;4;0;0;0;technical
13351;55.00000000000001;0.68;3;178;3;1;0;0;technical
13352;87.0;0.55;4;197;3;0;0;0;technical
13353;13.0;0.9;5;264;6;0;0;0;technical
13354;33.0;0.64;2;274;3;1;0;0;technical
13355;89.0;0.97;4;147;2;0;0;0;technical
13356;56.00000000000001;0.94;3;154;3;1;0;0;support
13357;95.0;0.61;3;224;2;1;0;0;support
13358;56.99999999999999;0.59;4;250;2;0;0;0;support
13359;72.0;0.53;3;179;3;0;0;0;support
13360;28.000000000000004;0.44;4;170;2;0;0;0;support
13361;54.0;0.61;4;118;5;0;0;0;support
13362;54.0;0.95;4;256;3;0;0;0;support
13363;99.0;0.8;3;209;2;0;0;0;support
13364;37.0;0.69;2;146;3;0;0;0;support
13365;77.0;0.87;3;275;4;1;0;0;support
13366;70.0;0.88;4;180;2;0;0;0;support
13367;80.0;0.74;3;228;3;0;0;0;technical
13368;52.0;0.63;3;204;3;0;0;0;technical
13369;69.0;0.55;3;172;2;0;0;0;technical
13370;60.0;0.62;5;274;3;0;0;0;management
13371;74.0;0.64;3;136;2;0;0;0;IT
13372;69.0;0.82;4;252;3;1;0;0;IT
13373;78.0;0.89;4;137;3;0;0;0;IT
13374;77.0;0.75;4;191;3;0;0;0;IT
13375;91.0;0.68;4;132;4;0;0;0;IT
13376;54.0;0.68;6;249;5;0;0;0;product_mng
13377;48.0;0.77;6;274;6;0;0;0;product_mng
13378;55.00000000000001;0.96;3;194;3;0;0;0;product_mng
13379;17.0;0.36;6;191;2;0;0;0;product_mng
13380;77.0;0.83;5;216;4;0;0;0;IT
13381;93.0;0.98;3;241;3;0;0;0;IT
13382;65.0;0.91;4;243;5;1;0;0;IT
13383;67.0;0.52;4;207;3;0;0;0;IT
13384;95.0;0.88;3;199;3;0;0;0;IT
13385;61.0;0.97;6;286;4;0;0;0;product_mng
13386;56.99999999999999;0.39;4;132;3;0;0;0;product_mng
13387;65.0;1.0;4;229;4;0;0;0;product_mng
13388;85.0;0.81;4;260;3;0;0;0;product_mng
13389;61.0;0.96;3;214;2;0;0;0;IT
13390;65.0;0.9;6;217;4;1;0;1;RandD
13391;92.0;0.93;4;225;2;0;0;1;RandD
13392;37.0;0.41;2;113;3;0;0;1;RandD
13393;48.0;0.77;5;250;2;0;0;1;RandD
13394;82.0;0.91;5;271;2;0;0;1;RandD
13395;84.0;0.75;4;135;3;0;0;1;RandD
13396;56.99999999999999;0.46;2;100;6;1;0;1;marketing
13397;80.0;0.75;4;224;3;0;0;1;sales
13398;49.0;0.91;4;134;4;0;0;0;accounting
13399;79.0;0.82;5;158;2;0;0;0;support
13400;48.0;0.67;3;183;2;0;0;0;technical
13401;28.000000000000004;0.89;4;97;6;0;0;0;management
13402;47.0;0.56;4;226;3;0;0;0;marketing
13403;91.0;0.6;4;235;4;1;0;0;marketing
13404;75.0;0.6;4;186;10;1;0;0;marketing
13405;61.0;0.89;3;242;10;0;0;0;sales
13406;47.0;0.79;3;284;10;0;0;0;sales
13407;22.0;0.7;2;274;10;0;0;0;sales
13408;50.0;0.48;4;130;10;0;0;0;sales
13409;56.00000000000001;0.87;3;146;10;0;0;0;sales
13410;84.0;0.85;4;207;10;0;0;0;sales
13411;69.0;0.72;4;210;2;1;0;0;sales
13412;53.0;0.64;3;143;2;0;0;0;sales
13413;17.0;0.57;4;116;3;0;0;0;sales
13414;48.0;0.71;2;162;3;1;0;0;sales
13415;94.0;0.51;3;242;3;0;0;0;sales
13416;77.0;0.89;4;153;7;0;0;0;sales
13417;100.0;0.72;5;194;7;1;0;0;sales
13418;49.0;0.65;4;233;7;0;0;0;sales
13419;93.0;0.73;4;283;7;0;0;0;sales
13420;38.0;0.43;3;188;7;0;0;0;sales
13421;60.0;0.54;4;182;6;0;0;0;sales
13422;50.0;0.82;2;286;6;0;0;0;sales
13423;97.0;0.55;5;212;6;0;0;0;sales
13424;93.0;0.95;5;176;6;0;0;1;accounting
13425;50.0;1.0;5;264;8;0;0;1;accounting
13426;52.0;0.84;3;261;8;0;0;1;accounting
13427;50.0;0.71;4;163;8;0;0;1;hr
13428;55.00000000000001;0.4;3;139;8;0;0;1;hr
13429;95.0;0.84;3;261;8;1;0;1;hr
13430;48.0;0.42;2;275;6;1;0;1;hr
13431;51.0;0.39;5;132;6;1;0;1;technical
13432;96.0;0.48;3;202;6;0;0;0;technical
13433;97.0;0.84;4;177;6;0;0;0;technical
13434;97.0;0.66;5;234;6;0;0;0;technical
13435;71.0;0.54;4;188;6;0;0;0;technical
13436;82.0;0.49;5;203;6;0;0;0;technical
13437;56.99999999999999;1.0;4;227;10;0;0;0;technical
13438;48.0;0.93;3;150;10;0;0;0;technical
13439;71.0;0.64;3;267;3;0;0;0;technical
13440;63.0;0.61;5;186;10;0;0;0;technical
13441;99.0;0.84;4;142;10;0;0;0;technical
13442;79.0;0.83;3;126;10;1;0;0;support
13443;65.0;0.85;4;201;10;0;0;0;support
13444;70.0;0.85;4;142;2;0;0;0;support
13445;99.0;0.94;4;167;4;0;0;0;support
13446;65.0;0.62;4;258;2;0;0;0;support
13447;92.0;0.85;3;207;2;0;0;0;support
13448;24.0;0.5;4;282;4;1;0;0;support
13449;39.0;0.89;3;188;5;0;0;0;support
13450;82.0;0.85;3;214;2;0;0;0;support
13451;78.0;0.89;4;272;2;0;0;0;support
13452;62.0;0.79;3;259;3;0;0;0;support
13453;60.0;0.61;5;191;2;1;0;0;technical
13454;49.0;0.57;3;192;3;0;0;0;technical
13455;82.0;0.82;3;164;3;0;0;0;technical
13456;48.0;0.81;4;149;2;0;0;0;management
13457;69.0;0.56;4;149;3;0;0;0;IT
13458;40.0;0.89;2;165;3;0;0;0;IT
13459;72.0;0.8;3;222;3;0;0;0;IT
13460;75.0;0.84;5;222;3;1;0;0;IT
13461;50.0;0.77;3;265;3;0;0;0;IT
13462;78.0;0.5;5;247;4;0;0;0;product_mng
13463;76.0;0.45;4;147;2;0;0;0;product_mng
13464;94.0;0.52;3;273;3;0;0;0;product_mng
13465;24.0;0.94;6;144;4;0;0;0;product_mng
13466;99.0;0.66;3;181;2;0;0;0;IT
13467;67.0;0.64;3;198;2;1;0;0;management
13468;76.0;0.57;5;255;4;0;0;0;management
13469;76.0;0.77;4;169;10;0;0;0;management
13470;55.00000000000001;0.64;4;201;10;1;0;0;management
13471;74.0;0.6;4;274;10;1;0;0;management
13472;81.0;0.85;4;134;10;1;0;0;management
13473;98.0;0.67;3;190;10;0;0;0;IT
13474;98.0;0.98;4;170;10;0;0;0;IT
13475;57.99999999999999;0.91;3;154;10;0;0;0;product_mng
13476;18.0;0.75;3;142;2;0;0;0;product_mng
13477;56.99999999999999;0.67;5;235;2;0;0;0;product_mng
13478;70.0;0.62;3;110;3;0;0;0;product_mng
13479;49.0;0.77;3;211;3;0;0;0;IT
13480;70.0;0.56;4;214;3;0;0;1;management
13481;16.0;0.93;5;210;7;0;0;1;management
13482;57.99999999999999;0.59;3;207;7;0;0;1;management
13483;66.0;0.57;4;161;7;0;0;1;management
13484;51.0;0.55;2;102;7;0;0;1;management
13485;48.0;0.84;4;186;7;0;0;1;management
13486;56.00000000000001;0.71;3;211;6;0;0;1;marketing
13487;81.0;0.62;3;240;6;0;0;1;sales
13488;56.99999999999999;0.7;4;237;6;0;0;0;accounting
13489;66.0;0.53;3;164;6;0;0;0;support
13490;22.0;0.91;6;222;8;0;0;0;technical
13491;96.0;0.71;3;205;8;1;0;0;management
13492;87.0;0.88;4;140;8;0;0;0;marketing
13493;61.0;0.42;2;103;8;0;0;0;marketing
13494;66.0;0.85;3;178;8;1;0;0;marketing
13495;90.0;0.51;4;137;6;0;0;0;sales
13496;64.0;0.67;3;143;6;0;0;0;sales
13497;76.0;0.82;4;170;6;0;0;0;sales
13498;97.0;0.41;5;135;6;0;0;0;sales
13499;69.0;0.76;3;174;6;0;0;0;sales
13500;98.0;0.55;3;166;6;1;0;0;sales
13501;18.0;0.61;5;174;6;0;0;0;sales
13502;62.0;0.91;3;251;10;0;0;0;sales
13503;28.999999999999996;0.37;6;187;10;1;0;0;sales
13504;87.0;0.48;5;170;3;0;0;0;sales
13505;91.0;0.64;3;241;10;0;0;0;sales
13506;53.0;0.79;3;221;10;1;0;0;sales
13507;69.0;0.73;4;257;10;1;0;0;sales
13508;14.000000000000002;0.58;4;275;10;0;0;0;sales
13509;70.0;0.77;4;245;2;0;0;0;sales
13510;77.0;0.75;6;246;6;0;0;0;sales
13511;77.0;0.76;6;263;6;0;0;0;sales
13512;76.0;0.99;3;133;4;0;0;0;sales
13513;66.0;0.49;4;157;3;0;0;0;sales
13514;50.0;0.95;3;198;4;0;0;0;accounting
13515;56.99999999999999;0.9;5;145;3;0;0;0;accounting
13516;97.0;0.62;6;118;2;0;0;0;accounting
13517;26.0;0.99;5;184;5;0;0;0;hr
13518;72.0;0.62;3;243;2;1;0;0;hr
13519;83.0;0.93;3;247;2;0;0;0;hr
13520;55.00000000000001;0.4;3;158;3;0;0;0;hr
13521;77.0;0.74;5;243;2;0;0;0;technical
13522;24.0;0.63;4;203;5;0;0;0;technical
13523;80.0;0.96;3;161;3;0;0;0;technical
13524;50.0;0.59;4;214;3;1;0;0;technical
13525;66.0;0.59;4;179;3;0;0;0;technical
13526;66.0;0.77;4;188;2;0;0;0;technical
13527;66.0;0.81;3;174;3;0;0;0;technical
13528;96.0;0.83;3;177;4;0;0;0;technical
13529;75.0;0.94;5;194;4;0;0;0;technical
13530;78.0;0.77;3;244;2;0;0;0;technical
13531;56.99999999999999;0.82;4;269;2;0;0;0;technical
13532;78.0;0.68;2;159;3;1;0;0;support
13533;56.99999999999999;0.88;4;140;2;0;0;0;support
13534;84.0;0.56;5;224;2;0;0;0;support
13535;23.0;0.94;5;242;4;0;0;0;support
13536;53.0;0.37;3;180;3;0;0;0;support
13537;82.0;0.71;3;150;3;0;0;0;support
13538;59.0;0.64;5;269;3;0;0;0;support
13539;50.0;0.52;2;178;2;0;0;0;support
13540;100.0;0.74;2;187;3;0;0;0;support
13541;94.0;0.61;3;140;2;0;0;0;support
13542;86.0;0.61;4;193;2;0;0;0;support
13543;73.0;0.49;4;243;2;0;0;0;technical
13544;49.0;0.94;3;144;3;1;0;0;technical
13545;79.0;0.73;2;147;2;0;0;0;technical
13546;83.0;0.5;6;165;3;0;0;0;management
13547;85.0;0.67;3;176;2;0;0;0;IT
13548;65.0;0.37;3;170;6;0;0;0;IT
13549;94.0;0.65;4;213;2;1;0;0;IT
13550;76.0;0.81;4;242;2;0;0;0;IT
13551;77.0;0.54;4;139;3;1;0;0;IT
13552;77.0;0.91;4;239;3;1;0;0;product_mng
13553;59.0;0.64;5;123;2;0;0;0;product_mng
13554;69.0;0.9;3;185;4;0;0;0;product_mng
13555;51.0;0.85;4;186;2;0;0;0;product_mng
13556;80.0;0.67;3;178;3;0;0;0;IT
13557;98.0;0.7;3;153;10;0;0;0;management
13558;69.0;0.72;4;185;10;1;0;0;management
13559;14.000000000000002;0.76;4;142;10;0;0;0;management
13560;95.0;0.9;4;221;10;1;0;0;management
13561;53.0;0.61;3;148;10;0;0;0;management
13562;64.0;0.52;5;258;10;1;0;0;management
13563;51.0;0.73;4;229;3;0;0;0;sales
13564;36.0;0.73;2;111;2;0;0;0;sales
13565;62.0;0.97;2;271;3;0;0;0;sales
13566;98.0;0.58;4;133;3;0;0;0;sales
13567;53.0;0.7;4;223;3;0;0;0;sales
13568;80.0;0.95;4;272;2;0;0;0;sales
13569;73.0;0.77;3;233;3;0;0;0;sales
13570;82.0;0.8;3;162;3;0;0;0;sales
13571;62.0;0.75;5;165;4;0;0;0;sales
13572;87.0;0.48;5;242;3;0;0;0;sales
13573;43.0;0.65;4;124;2;0;0;0;sales
13574;56.99999999999999;0.6;2;163;3;0;0;0;sales
13575;91.0;0.77;3;144;3;0;0;0;sales
13576;75.0;0.59;5;149;4;0;0;0;sales
13577;76.0;0.8;5;217;2;0;0;0;sales
13578;85.0;0.49;4;139;2;0;0;0;sales
13579;56.00000000000001;0.67;3;270;2;0;0;0;sales
13580;86.0;0.84;3;177;3;0;0;0;sales
13581;21.0;0.43;5;175;2;1;0;0;sales
13582;94.0;0.59;3;151;2;0;0;0;sales
13583;98.0;0.74;3;185;3;0;0;0;sales
13584;42.0;0.45;3;227;3;0;0;0;sales
13585;98.0;0.89;4;218;2;0;0;0;sales
13586;100.0;0.93;5;167;3;0;0;0;sales
13587;95.0;0.52;3;183;2;1;0;0;sales
13588;95.0;0.5;4;259;3;0;0;0;sales
13589;68.0;0.53;3;138;2;1;0;0;sales
13590;64.0;0.38;5;122;4;0;0;0;sales
13591;24.0;0.62;6;225;6;0;0;0;sales
13592;37.0;0.72;3;121;2;0;0;0;sales
13593;67.0;0.4;4;274;3;0;0;0;sales
13594;86.0;0.89;4;153;4;0;0;0;sales
13595;43.0;0.38;3;119;2;0;0;0;sales
13596;67.0;0.67;4;141;2;1;0;0;sales
13597;92.0;0.6;4;161;3;0;0;0;IT
13598;43.0;0.46;2;186;2;0;0;0;product_mng
13599;52.0;0.8;3;252;4;0;0;0;product_mng
13600;16.0;0.42;3;182;3;1;0;0;product_mng
13601;49.0;0.6;4;264;2;1;0;0;product_mng
13602;37.0;0.63;4;167;3;0;0;0;IT
13603;98.0;0.68;5;171;3;0;0;0;management
13604;33.0;0.97;5;130;4;0;0;0;management
13605;14.000000000000002;0.79;5;271;4;0;0;0;management
13606;54.0;0.79;5;249;3;1;0;0;management
13607;63.0;0.48;4;180;4;0;0;0;management
13608;55.00000000000001;0.69;4;220;3;1;0;0;management
13609;84.0;0.53;3;210;4;1;0;0;marketing
13610;51.0;0.97;4;258;2;0;0;0;sales
13611;15.0;0.75;3;150;4;0;0;1;accounting
13612;97.0;0.79;5;259;3;0;0;1;support
13613;67.0;0.69;3;231;3;0;0;1;technical
13614;48.0;0.67;4;220;3;0;0;1;management
13615;69.0;0.58;4;149;3;0;0;1;marketing
13616;60.0;0.62;3;238;4;0;0;1;marketing
13617;82.0;0.71;2;209;5;0;0;1;marketing
13618;86.0;0.95;4;149;3;0;0;1;sales
13619;69.0;0.59;4;264;3;0;0;0;sales
13620;87.0;0.87;5;207;2;0;0;0;sales
13621;17.0;0.78;3;239;6;0;0;0;sales
13622;94.0;0.51;6;239;5;0;0;0;sales
13623;50.0;1.0;4;258;3;0;0;0;sales
13624;16.0;0.72;3;203;3;0;0;0;sales
13625;89.0;0.99;2;258;3;0;0;0;sales
13626;69.0;0.51;3;257;3;1;0;0;IT
13627;50.0;0.51;5;134;3;0;0;0;product_mng
13628;16.0;0.46;6;240;2;0;0;0;product_mng
13629;75.0;0.99;2;237;5;1;0;0;product_mng
13630;64.0;0.66;5;157;2;0;0;0;product_mng
13631;78.0;0.43;4;275;3;0;0;0;IT
13632;81.0;0.74;2;228;3;0;0;0;management
13633;55.00000000000001;0.58;3;254;2;0;0;0;management
13634;53.0;0.53;4;257;2;0;0;0;management
13635;69.0;0.73;3;231;2;1;0;0;management
13636;80.0;0.53;3;217;3;0;0;0;management
13637;77.0;0.98;3;286;6;0;0;0;management
13638;84.0;0.8;4;236;3;0;0;0;marketing
13639;64.0;0.55;4;215;2;0;0;0;sales
13640;78.0;0.57;4;157;3;0;0;0;accounting
13641;67.0;0.7;3;149;3;0;0;0;support
13642;81.0;0.77;3;221;2;0;0;0;technical
13643;91.0;0.82;4;238;2;0;0;0;management
13644;75.0;0.89;6;250;2;0;0;0;marketing
13645;78.0;0.96;3;202;4;1;0;0;marketing
13646;54.0;0.52;4;173;2;0;0;0;marketing
13647;77.0;0.71;5;250;3;1;0;0;sales
13648;89.0;0.63;4;270;3;1;0;0;sales
13649;16.0;0.98;3;232;5;0;0;0;sales
13650;77.0;0.99;4;260;3;0;0;0;sales
13651;69.0;0.48;5;232;4;0;0;0;sales
13652;61.0;0.81;4;134;3;0;0;0;sales
13653;59.0;0.81;4;189;3;0;0;0;sales
13654;57.99999999999999;0.8;4;113;3;0;0;0;IT
13655;88.0;0.67;5;264;3;0;0;0;product_mng
13656;51.0;0.63;5;260;2;0;0;0;product_mng
13657;31.0;0.7;3;132;3;0;0;0;product_mng
13658;52.0;0.52;4;168;3;0;0;0;product_mng
13659;56.99999999999999;0.46;3;186;3;1;0;0;IT
13660;50.0;0.77;3;267;2;0;0;0;management
13661;74.0;0.63;3;180;3;0;0;0;management
13662;74.0;0.77;3;211;3;0;0;0;management
13663;82.0;0.51;2;268;2;0;0;0;management
13664;74.0;0.71;3;206;3;0;0;0;management
13665;20.0;0.59;6;113;3;0;0;0;management
13666;63.0;0.48;4;179;3;0;0;0;marketing
13667;19.0;0.8;6;157;6;1;0;0;sales
13668;40.0;0.62;4;127;5;0;0;0;accounting
13669;71.0;0.37;2;179;5;0;0;1;support
13670;84.0;0.73;4;197;3;0;0;1;technical
13671;59.0;0.84;4;251;4;1;0;1;management
13672;56.99999999999999;0.85;4;250;3;1;0;1;marketing
13673;81.0;0.61;2;176;5;0;0;1;marketing
13674;80.0;0.7;4;246;3;0;0;1;marketing
13675;49.0;0.66;3;155;3;0;0;1;sales
13676;55.00000000000001;0.64;3;178;2;0;0;1;sales
13677;68.0;0.4;3;213;5;1;0;1;sales
13678;55.00000000000001;0.67;3;150;2;0;0;1;sales
13679;59.0;0.62;3;166;2;0;0;0;sales
13680;91.0;0.8;5;169;4;0;0;0;sales
13681;48.0;0.9;4;208;3;0;0;0;sales
13682;84.0;0.66;3;209;2;0;0;0;sales
13683;73.0;0.54;4;167;3;0;0;0;IT
13684;28.000000000000004;0.59;6;281;3;0;0;0;product_mng
13685;77.0;0.65;3;156;4;0;0;0;product_mng
13686;67.0;0.65;3;265;3;0;0;0;product_mng
13687;50.0;0.53;3;142;3;1;0;0;product_mng
13688;32.0;0.47;3;143;4;0;0;0;IT
13689;56.99999999999999;0.78;3;134;3;0;0;0;RandD
13690;51.0;0.8;5;268;3;0;0;0;RandD
13691;61.0;0.6;3;255;2;0;0;0;RandD
13692;83.0;0.73;4;157;2;0;0;0;RandD
13693;87.0;0.97;5;151;3;0;0;0;RandD
13694;70.0;0.63;3;157;2;0;0;0;RandD
13695;78.0;0.65;3;139;3;0;0;0;marketing
13696;71.0;0.53;4;196;2;1;0;0;sales
13697;68.0;0.99;3;159;2;0;0;0;accounting
13698;75.0;0.53;4;224;4;1;0;0;support
13699;70.0;0.53;3;215;7;1;0;0;technical
13700;59.0;0.94;5;157;7;1;0;0;management
13701;64.0;0.87;4;157;7;0;0;0;marketing
13702;61.0;0.88;5;146;7;1;0;0;marketing
13703;77.0;0.49;2;286;7;0;0;0;marketing
13704;51.0;0.64;3;203;3;0;0;0;sales
13705;49.0;0.49;3;168;7;0;0;0;sales
13706;77.0;0.75;3;170;7;0;0;0;sales
13707;31.0;0.86;3;266;7;0;0;0;sales
13708;54.0;0.76;3;183;3;0;0;0;sales
13709;56.00000000000001;0.66;4;264;3;0;0;0;sales
13710;65.0;0.77;4;205;3;0;0;0;sales
13711;49.0;0.36;2;192;3;0;0;0;sales
13712;82.0;0.79;3;176;3;0;0;0;technical
13713;60.0;0.52;3;183;2;0;0;0;support
13714;64.0;0.63;3;156;6;1;0;0;support
13715;70.0;0.68;3;150;3;0;0;0;support
13716;65.0;0.89;4;204;8;1;0;0;support
13717;69.0;0.78;5;131;8;0;0;0;support
13718;93.0;0.74;5;248;8;1;0;0;support
13719;55.00000000000001;0.52;4;168;8;0;0;0;support
13720;75.0;0.87;4;146;8;1;0;0;support
13721;47.0;0.43;4;246;3;0;0;0;support
13722;72.0;0.88;5;216;10;1;0;0;support
13723;59.0;0.92;3;203;10;0;0;0;support
13724;98.0;0.49;3;199;10;0;0;0;technical
13725;39.0;0.52;2;102;8;0;0;0;technical
13726;93.0;0.87;4;139;8;0;0;0;technical
13727;71.0;0.97;5;208;8;1;0;0;management
13728;49.0;0.54;4;215;4;0;0;0;IT
13729;63.0;0.93;4;233;3;0;0;0;IT
13730;45.0;0.64;3;169;10;0;0;0;IT
13731;77.0;0.64;3;190;10;1;0;0;IT
13732;77.0;0.63;4;236;7;0;0;0;IT
13733;50.0;0.92;4;266;7;0;0;0;product_mng
13734;45.0;0.42;4;156;7;0;0;0;product_mng
13735;81.0;0.47;4;153;7;0;0;0;product_mng
13736;83.0;0.67;3;175;3;0;0;0;product_mng
13737;47.0;0.76;6;174;10;0;0;0;IT
13738;25.0;0.89;4;154;10;0;0;0;management
13739;89.0;0.55;5;251;10;0;0;0;management
13740;97.0;0.57;3;164;10;0;0;0;management
13741;60.0;0.65;2;225;10;0;0;0;management
13742;67.0;0.72;2;134;10;0;0;0;management
13743;89.0;0.77;3;144;3;0;0;0;management
13744;60.0;0.91;5;211;3;0;0;0;sales
13745;64.0;0.79;4;139;3;0;0;0;sales
13746;56.99999999999999;0.66;3;268;3;0;0;0;sales
13747;56.00000000000001;0.98;5;171;3;1;0;0;sales
13748;60.0;0.9;4;260;2;0;0;0;sales
13749;17.0;0.66;6;224;3;0;0;0;sales
13750;74.0;0.49;4;233;3;0;0;0;sales
