,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
13618,86.0,0.95,4,149,3,0,0,1,sales,medium
13619,69.0,0.59,4,264,3,0,0,0,sales,medium
13620,87.0,0.87,5,207,2,0,0,0,sales,high
13621,17.0,0.78,3,239,6,0,0,0,sales,low
13622,94.0,0.51,6,239,5,0,0,0,sales,medium
13623,50.0,1.0,4,258,3,0,0,0,sales,medium
13624,16.0,0.72,3,203,3,0,0,0,sales,medium
13625,89.0,0.99,2,258,3,0,0,0,sales,medium
13626,69.0,0.51,3,257,3,1,0,0,IT,low
13627,50.0,0.51,5,134,3,0,0,0,product_mng,low
13628,16.0,0.46,6,240,2,0,0,0,product_mng,low
13629,75.0,0.99,2,237,5,1,0,0,product_mng,low
13630,64.0,0.66,5,157,2,0,0,0,product_mng,low
13631,78.0,0.43,4,275,3,0,0,0,IT,low
13632,81.0,0.74,2,228,3,0,0,0,management,high
13633,55.00000000000001,0.58,3,254,2,0,0,0,management,high
13634,53.0,0.53,4,257,2,0,0,0,management,high
13635,69.0,0.73,3,231,2,1,0,0,management,high
13636,80.0,0.53,3,217,3,0,0,0,management,high
13637,77.0,0.98,3,286,6,0,0,0,management,high
13638,84.0,0.8,4,236,3,0,0,0,marketing,low
13639,64.0,0.55,4,215,2,0,0,0,sales,low
13640,78.0,0.57,4,157,3,0,0,0,accounting,low
13641,67.0,0.7,3,149,3,0,0,0,support,low
13642,81.0,0.77,3,221,2,0,0,0,technical,low
13643,91.0,0.82,4,238,2,0,0,0,management,low
13644,75.0,0.89,6,250,2,0,0,0,marketing,medium
13645,78.0,0.96,3,202,4,1,0,0,marketing,medium
13646,54.0,0.52,4,173,2,0,0,0,marketing,medium
13647,77.0,0.71,5,250,3,1,0,0,sales,medium
13648,89.0,0.63,4,270,3,1,0,0,sales,medium
13649,16.0,0.98,3,232,5,0,0,0,sales,medium
13650,77.0,0.99,4,260,3,0,0,0,sales,medium
13651,69.0,0.48,5,232,4,0,0,0,sales,medium
13652,61.0,0.81,4,134,3,0,0,0,sales,medium
13653,59.0,0.81,4,189,3,0,0,0,sales,medium
13654,57.99999999999999,0.8,4,113,3,0,0,0,IT,medium
13655,88.0,0.67,5,264,3,0,0,0,product_mng,medium
13656,51.0,0.63,5,260,2,0,0,0,product_mng,high
13657,31.0,0.7,3,132,3,0,0,0,product_mng,low
13658,52.0,0.52,4,168,3,0,0,0,product_mng,medium
13659,56.99999999999999,0.46,3,186,3,1,0,0,IT,medium
13660,50.0,0.77,3,267,2,0,0,0,management,high
13661,74.0,0.63,3,180,3,0,0,0,management,high
13662,74.0,0.77,3,211,3,0,0,0,management,high
13663,82.0,0.51,2,268,2,0,0,0,management,high
13664,74.0,0.71,3,206,3,0,0,0,management,high
13665,20.0,0.59,6,113,3,0,0,0,management,high
13666,63.0,0.48,4,179,3,0,0,0,marketing,low
13667,19.0,0.8,6,157,6,1,0,0,sales,low
13668,40.0,0.62,4,127,5,0,0,0,accounting,low
13669,71.0,0.37,2,179,5,0,0,1,support,low
13670,84.0,0.73,4,197,3,0,0,1,technical,low
13671,59.0,0.84,4,251,4,1,0,1,management,low
13672,56.99999999999999,0.85,4,250,3,1,0,1,marketing,low
13673,81.0,0.61,2,176,5,0,0,1,marketing,low
13674,80.0,0.7,4,246,3,0,0,1,marketing,low
13675,49.0,0.66,3,155,3,0,0,1,sales,low
13676,55.00000000000001,0.64,3,178,2,0,0,1,sales,low
13677,68.0,0.4,3,213,5,1,0,1,sales,low
13678,55.00000000000001,0.67,3,150,2,0,0,1,sales,low
13679,59.0,0.62,3,166,2,0,0,0,sales,low
13680,91.0,0.8,5,169,4,0,0,0,sales,low
13681,48.0,0.9,4,208,3,0,0,0,sales,low
13682,84.0,0.66,3,209,2,0,0,0,sales,low
13683,73.0,0.54,4,167,3,0,0,0,IT,medium
13684,28.000000000000004,0.59,6,281,3,0,0,0,product_mng,medium
13685,77.0,0.65,3,156,4,0,0,0,product_mng,medium
13686,67.0,0.65,3,265,3,0,0,0,product_mng,medium
13687,50.0,0.53,3,142,3,1,0,0,product_mng,medium
13688,32.0,0.47,3,143,4,0,0,0,IT,medium
13689,56.99999999999999,0.78,3,134,3,0,0,0,RandD,medium
13690,51.0,0.8,5,268,3,0,0,0,RandD,medium
13691,61.0,0.6,3,255,2,0,0,0,RandD,medium
13692,83.0,0.73,4,157,2,0,0,0,RandD,medium
13693,87.0,0.97,5,151,3,0,0,0,RandD,medium
13694,70.0,0.63,3,157,2,0,0,0,RandD,medium
13695,78.0,0.65,3,139,3,0,0,0,marketing,high
13696,71.0,0.53,4,196,2,1,0,0,sales,low
13697,68.0,0.99,3,159,2,0,0,0,accounting,medium
13698,75.0,0.53,4,224,4,1,0,0,support,medium
13699,70.0,0.53,3,215,7,1,0,0,technical,medium
13700,59.0,0.94,5,157,7,1,0,0,management,medium
13701,64.0,0.87,4,157,7,0,0,0,marketing,low
13702,61.0,0.88,5,146,7,1,0,0,marketing,low
13703,77.0,0.49,2,286,7,0,0,0,marketing,low
13704,51.0,0.64,3,203,3,0,0,0,sales,low
13705,49.0,0.49,3,168,7,0,0,0,sales,low
13706,77.0,0.75,3,170,7,0,0,0,sales,low
13707,31.0,0.86,3,266,7,0,0,0,sales,low
13708,54.0,0.76,3,183,3,0,0,0,sales,low
13709,56.00000000000001,0.66,4,264,3,0,0,0,sales,low
13710,65.0,0.77,4,205,3,0,0,0,sales,low
13711,49.0,0.36,2,192,3,0,0,0,sales,low
13712,82.0,0.79,3,176,3,0,0,0,technical,low
13713,60.0,0.52,3,183,2,0,0,0,support,low
13714,64.0,0.63,3,156,6,1,0,0,support,low
13715,70.0,0.68,3,150,3,0,0,0,support,low
13716,65.0,0.89,4,204,8,1,0,0,support,low
13717,69.0,0.78,5,131,8,0,0,0,support,low
13718,93.0,0.74,5,248,8,1,0,0,support,low
13719,55.00000000000001,0.52,4,168,8,0,0,0,support,low
13720,75.0,0.87,4,146,8,1,0,0,support,low
13721,47.0,0.43,4,246,3,0,0,0,support,low
13722,72.0,0.88,5,216,10,1,0,0,support,medium
13723,59.0,0.92,3,203,10,0,0,0,support,medium
13724,98.0,0.49,3,199,10,0,0,0,technical,medium
13725,39.0,0.52,2,102,8,0,0,0,technical,medium
13726,93.0,0.87,4,139,8,0,0,0,technical,medium
13727,71.0,0.97,5,208,8,1,0,0,management,medium
13728,49.0,0.54,4,215,4,0,0,0,IT,medium
13729,63.0,0.93,4,233,3,0,0,0,IT,medium
13730,45.0,0.64,3,169,10,0,0,0,IT,medium
13731,77.0,0.64,3,190,10,1,0,0,IT,medium
13732,77.0,0.63,4,236,7,0,0,0,IT,medium
13733,50.0,0.92,4,266,7,0,0,0,product_mng,medium
13734,45.0,0.42,4,156,7,0,0,0,product_mng,high
13735,81.0,0.47,4,153,7,0,0,0,product_mng,low
13736,83.0,0.67,3,175,3,0,0,0,product_mng,medium
13737,47.0,0.76,6,174,10,0,0,0,IT,medium
13738,25.0,0.89,4,154,10,0,0,0,management,high
13739,89.0,0.55,5,251,10,0,0,0,management,high
13740,97.0,0.57,3,164,10,0,0,0,management,high
13741,60.0,0.65,2,225,10,0,0,0,management,high
13742,67.0,0.72,2,134,10,0,0,0,management,high
13743,89.0,0.77,3,144,3,0,0,0,management,high
13744,60.0,0.91,5,211,3,0,0,0,sales,low
13745,64.0,0.79,4,139,3,0,0,0,sales,low
13746,56.99999999999999,0.66,3,268,3,0,0,0,sales,low
13747,56.00000000000001,0.98,5,171,3,1,0,0,sales,low
13748,60.0,0.9,4,260,2,0,0,0,sales,medium
13749,17.0,0.66,6,224,3,0,0,0,sales,medium
13750,74.0,0.49,4,233,3,0,0,0,sales,medium
13751,44.0,0.41,3,125,7,0,0,0,sales,medium
13752,51.0,0.89,4,233,7,0,0,0,sales,medium
13753,86.0,0.57,3,162,7,0,0,0,sales,medium
13754,96.0,0.48,4,198,7,0,0,0,sales,medium
13755,87.0,0.82,4,198,7,0,0,0,sales,medium
13756,57.99999999999999,0.79,3,243,3,1,0,0,sales,medium
13757,24.0,0.56,4,281,7,0,0,0,sales,medium
13758,42.0,0.8,4,259,7,1,0,0,sales,medium
13759,65.0,0.94,4,184,7,0,0,0,sales,medium
13760,73.0,0.92,6,189,3,1,0,0,sales,medium
13761,63.0,0.6,4,258,3,0,0,0,sales,medium
13762,95.0,0.48,4,225,3,0,0,0,sales,medium
13763,52.0,0.83,5,145,3,0,0,0,sales,medium
13764,96.0,0.55,3,164,3,0,0,0,sales,medium
13765,66.0,0.51,4,254,2,0,0,0,sales,medium
13766,98.0,0.44,4,154,6,1,0,0,sales,medium
13767,56.00000000000001,0.79,5,248,3,0,0,0,sales,medium
13768,97.0,0.54,3,154,8,1,0,0,sales,medium
13769,72.0,0.92,3,242,8,0,0,0,sales,medium
13770,74.0,0.78,4,194,8,0,0,0,sales,medium
13771,20.0,0.6,5,261,8,0,0,0,sales,medium
13772,73.0,0.56,3,245,8,0,0,0,sales,medium
13773,76.0,0.79,3,247,3,0,0,0,sales,low
13774,65.0,0.54,4,147,10,0,0,0,sales,low
13775,66.0,0.5,3,139,10,1,0,0,sales,low
13776,96.0,0.97,6,137,10,0,0,0,sales,low
13777,56.99999999999999,0.55,4,177,8,0,0,0,sales,low
13778,61.0,0.82,4,184,8,0,0,0,IT,low
13779,56.99999999999999,0.69,3,212,8,0,0,0,product_mng,low
13780,59.0,0.47,3,159,4,0,0,0,product_mng,low
13781,92.0,0.68,4,178,3,0,0,0,product_mng,low
13782,79.0,0.56,3,149,10,0,0,0,product_mng,low
13783,95.0,0.66,4,223,10,0,0,0,IT,low
13784,24.0,0.81,6,263,7,0,0,0,management,high
13785,49.0,0.52,4,161,7,0,0,0,management,high
13786,49.0,0.68,3,192,7,0,0,0,management,high
13787,97.0,0.51,5,215,7,0,0,0,management,high
13788,55.00000000000001,0.78,4,261,3,0,0,0,management,high
13789,76.0,0.56,5,222,10,0,0,0,management,high
13790,53.0,0.99,3,223,10,0,0,0,marketing,low
13791,51.0,0.86,3,182,10,0,0,0,sales,low
13792,56.99999999999999,0.93,2,204,10,0,0,0,accounting,low
13793,57.99999999999999,0.91,3,195,10,0,0,0,support,low
13794,60.0,0.98,4,146,10,0,0,0,technical,low
13795,65.0,0.74,4,233,4,1,0,0,management,low
13796,91.0,0.75,2,147,3,0,0,0,marketing,low
13797,65.0,0.55,3,156,5,0,0,0,marketing,low
13798,18.0,0.49,3,240,2,1,0,0,marketing,low
13799,66.0,0.9,4,177,7,0,0,0,sales,low
13800,78.0,0.8,3,135,7,0,0,0,sales,medium
13801,82.0,0.65,5,178,7,1,0,0,sales,medium
13802,54.0,0.64,3,190,7,0,0,0,sales,medium
13803,95.0,0.84,3,240,7,0,0,0,sales,medium
13804,65.0,0.85,4,172,3,0,0,0,sales,medium
13805,83.0,0.55,3,271,7,0,0,0,sales,medium
13806,15.0,0.6,5,188,7,0,0,0,sales,medium
13807,59.0,0.59,4,197,7,0,0,0,IT,medium
13808,99.0,0.94,5,151,3,0,0,0,product_mng,medium
13809,76.0,0.72,3,263,3,0,0,0,product_mng,medium
13810,64.0,0.67,2,223,3,0,0,0,product_mng,medium
13811,95.0,0.75,4,151,3,0,0,0,product_mng,medium
13812,53.0,0.66,3,191,3,0,0,0,IT,high
13813,59.0,0.5,2,162,2,0,0,0,management,high
13814,69.0,0.86,5,195,6,0,0,0,management,high
13815,50.0,0.49,4,222,3,0,0,0,management,high
13816,89.0,0.96,3,179,8,0,0,0,management,high
13817,56.00000000000001,0.39,3,106,8,0,0,0,management,high
13818,77.0,0.68,3,214,8,1,0,0,management,high
13819,15.0,0.75,3,259,8,1,0,0,marketing,high
13820,88.0,0.58,3,145,8,0,0,0,sales,low
13821,89.0,0.86,4,153,3,0,0,0,accounting,low
13822,65.0,0.52,2,117,10,1,0,0,support,low
13823,57.99999999999999,0.99,3,207,10,0,0,0,technical,low
13824,56.00000000000001,0.85,3,265,10,1,0,0,management,low
13825,25.0,0.72,5,279,8,0,0,0,marketing,low
13826,87.0,0.89,4,225,8,0,0,0,marketing,low
13827,62.0,0.4,3,158,8,1,0,0,marketing,low
13828,72.0,0.75,4,211,4,0,0,0,sales,medium
13829,49.0,0.94,4,175,3,0,0,0,sales,medium
13830,56.99999999999999,0.91,4,224,10,0,0,0,sales,medium
13831,63.0,0.65,3,190,10,0,0,0,sales,medium
13832,91.0,0.63,5,240,7,0,0,0,sales,medium
13833,70.0,0.68,5,225,7,0,0,0,sales,medium
13834,66.0,0.95,5,192,7,0,0,0,sales,medium
13835,77.0,0.48,5,262,7,0,0,0,IT,medium
13836,68.0,0.97,3,250,3,1,0,0,product_mng,medium
13837,34.0,0.46,3,155,10,0,0,0,product_mng,medium
13838,97.0,0.64,4,238,10,1,0,0,product_mng,medium
13839,56.99999999999999,0.75,4,249,10,0,0,0,product_mng,medium
13840,66.0,0.65,3,272,10,0,0,0,IT,medium
13841,68.0,0.67,4,162,10,0,0,0,management,high
13842,49.0,0.78,4,254,10,0,0,0,management,high
13843,72.0,0.66,4,184,3,0,0,0,management,high
13844,77.0,0.89,4,269,10,0,0,0,management,high
13845,77.0,0.73,3,201,10,0,0,0,management,high
13846,59.0,0.73,4,247,10,0,0,0,management,high
13847,41.0,0.67,6,221,10,0,0,0,marketing,medium
13848,94.0,0.64,5,247,10,0,0,0,sales,medium
13849,91.0,0.61,4,135,10,0,0,0,accounting,medium
13850,70.0,0.84,3,260,4,1,0,0,support,medium
13851,51.0,0.52,3,188,3,0,0,0,technical,high
13852,22.0,0.7,4,159,5,0,0,0,management,low
13853,69.0,0.65,3,153,2,0,0,0,marketing,medium
13854,20.0,0.68,5,167,7,0,0,0,marketing,medium
13855,90.0,0.85,3,158,7,0,0,0,marketing,medium
13856,76.0,0.85,3,180,7,0,0,0,sales,medium
13857,88.0,0.51,3,211,7,0,0,0,sales,medium
13858,31.0,0.63,4,104,7,1,0,0,sales,medium
13859,17.0,0.66,6,174,3,0,0,0,sales,medium
13860,91.0,0.77,3,195,7,0,0,0,sales,medium
13861,97.0,0.38,5,211,7,1,0,0,sales,medium
13862,61.0,0.77,5,232,7,0,0,0,sales,medium
13863,74.0,0.67,5,216,3,0,0,0,sales,low
13864,65.0,0.82,5,265,3,0,0,0,IT,low
13865,87.0,0.73,5,184,3,0,0,0,product_mng,low
13866,56.00000000000001,0.71,5,244,3,0,0,0,product_mng,low
13867,78.0,0.69,4,202,3,0,0,0,product_mng,low
13868,73.0,0.57,3,146,2,0,0,0,product_mng,low
13869,66.0,0.78,4,161,6,0,0,0,IT,low
13870,15.0,0.81,5,280,3,1,0,0,RandD,high
13871,52.0,0.69,5,208,8,1,0,0,RandD,low
13872,44.0,0.66,6,134,8,0,0,0,RandD,high
13873,70.0,0.7,3,162,8,0,0,0,RandD,high
13874,63.0,0.52,5,209,8,1,0,0,RandD,low
13875,89.0,0.59,3,265,8,0,0,0,RandD,low
13876,96.0,0.85,4,173,3,0,0,0,marketing,high
13877,98.0,0.99,4,261,10,1,0,0,sales,low
13878,62.0,0.82,3,204,10,0,0,0,accounting,medium
13879,62.0,0.73,3,144,10,1,0,0,support,high
13880,69.0,0.43,5,113,8,0,0,0,technical,medium
13881,50.0,0.91,4,144,8,0,0,0,management,medium
13882,71.0,0.93,5,140,8,0,0,0,marketing,medium
13883,50.0,0.68,3,245,4,0,0,0,marketing,medium
13884,93.0,0.6,3,188,3,0,0,0,marketing,high
13885,95.0,0.77,5,199,10,1,0,0,sales,medium
13886,17.0,0.61,6,154,10,1,0,0,sales,medium
13887,92.0,0.68,4,138,7,0,0,0,sales,medium
13888,64.0,0.48,3,147,7,0,0,0,sales,high
13889,27.0,0.42,6,173,7,0,0,0,sales,medium
13890,66.0,0.87,3,223,7,0,0,0,sales,high
13891,59.0,0.69,3,200,3,0,0,0,sales,low
13892,93.0,0.98,4,189,10,0,0,0,sales,medium
13893,57.99999999999999,0.67,5,133,10,0,0,0,technical,medium
13894,96.0,0.6,3,160,10,0,0,0,support,medium
13895,69.0,0.85,3,153,10,0,0,0,support,medium
13896,41.0,0.38,4,142,10,1,0,0,support,low
13897,36.0,0.41,3,167,10,0,0,0,support,low
13898,71.0,0.78,4,227,2,0,0,0,support,low
13899,94.0,0.9,4,144,4,0,0,0,support,low
13900,51.0,0.76,4,140,3,0,0,0,support,low
13901,83.0,0.48,4,220,3,1,0,0,support,low
13902,22.0,0.62,3,180,3,0,0,0,support,low
13903,66.0,0.89,4,173,4,0,0,0,support,low
13904,14.000000000000002,0.58,3,179,5,0,0,0,support,low
13905,16.0,0.96,5,137,5,1,0,0,technical,low
13906,81.0,0.78,3,165,3,0,0,0,technical,high
13907,73.0,0.94,3,177,3,0,0,0,technical,low
13908,70.0,0.58,5,168,3,0,0,0,management,low
13909,62.0,0.73,3,245,4,0,0,0,IT,low
13910,50.0,0.83,5,258,2,0,0,0,IT,low
13911,70.0,0.88,3,159,2,0,0,0,IT,high
13912,53.0,0.73,3,163,3,1,0,0,IT,low
13913,87.0,0.9,3,174,2,0,0,0,IT,low
13914,59.0,0.6,3,214,2,1,0,0,product_mng,low
13915,94.0,0.67,4,191,3,1,0,0,product_mng,high
13916,20.0,0.53,5,272,5,0,0,0,product_mng,low
13917,42.0,0.44,3,183,2,0,0,0,product_mng,medium
13918,43.0,0.66,4,135,2,0,0,0,IT,high
13919,43.0,0.76,6,154,2,0,0,0,management,high
13920,77.0,0.86,5,238,3,0,0,0,management,high
13921,76.0,0.98,2,235,3,0,0,0,management,high
13922,82.0,0.9,3,215,4,0,0,0,management,high
13923,75.0,0.66,5,234,2,0,0,0,management,high
13924,63.0,0.98,4,187,3,0,0,0,management,high
13925,51.0,0.75,3,133,3,0,0,0,sales,medium
13926,23.0,0.7,3,123,5,0,0,0,sales,medium
13927,77.0,0.58,4,202,3,0,0,0,sales,medium
13928,54.0,0.63,4,140,3,0,0,0,sales,medium
13929,63.0,0.85,4,182,3,1,0,0,sales,high
13930,55.00000000000001,0.45,3,179,2,1,0,0,sales,low
13931,31.0,0.63,3,150,3,1,0,0,sales,medium
13932,98.0,0.74,4,151,3,0,0,0,sales,medium
13933,16.0,0.95,6,117,7,0,0,0,sales,medium
13934,54.0,0.78,3,156,7,0,0,0,sales,medium
13935,73.0,0.48,3,211,7,0,0,0,sales,medium
13936,16.0,0.63,6,286,7,0,0,1,sales,medium
13937,56.99999999999999,0.82,5,233,7,0,0,1,sales,medium
13938,88.0,0.88,4,222,3,1,0,1,sales,medium
13939,95.0,0.81,4,258,7,0,0,1,sales,medium
13940,93.0,0.7,5,231,7,0,0,1,sales,high
13941,91.0,0.58,3,220,7,0,0,1,sales,low
13942,77.0,0.82,4,134,3,0,0,1,sales,low
13943,24.0,0.94,6,141,3,1,0,0,sales,low
13944,74.0,0.74,5,160,3,1,0,0,sales,high
13945,53.0,0.59,4,259,3,0,0,0,sales,low
13946,89.0,0.77,5,232,3,0,0,0,sales,low
13947,23.0,0.77,5,272,2,0,0,0,sales,low
13948,69.0,0.66,3,215,6,0,0,0,sales,high
13949,52.0,0.72,4,222,3,0,0,0,sales,low
13950,90.0,0.58,3,244,8,0,0,0,sales,low
13951,92.0,0.63,5,224,8,1,0,0,sales,low
13952,72.0,0.59,5,200,8,1,0,0,sales,low
13953,92.0,0.61,4,143,8,0,0,0,sales,low
13954,79.0,0.86,5,238,8,0,0,0,sales,low
13955,48.0,0.89,4,145,3,0,0,0,sales,low
13956,27.0,0.76,4,108,10,0,0,0,sales,medium
13957,67.0,0.49,3,247,10,0,0,0,sales,medium
13958,48.0,0.7,3,213,10,0,0,0,sales,medium
13959,99.0,0.6,4,209,8,1,0,0,IT,medium
13960,49.0,0.88,4,240,8,0,0,0,product_mng,medium
13961,39.0,0.45,3,100,8,1,0,0,product_mng,medium
13962,99.0,0.92,4,265,4,1,0,0,product_mng,medium
13963,78.0,0.57,3,209,3,0,0,0,product_mng,medium
13964,50.0,0.73,3,154,10,0,0,0,IT,medium
13965,61.0,0.79,5,230,10,0,0,0,management,high
13966,88.0,0.6,4,208,7,0,0,1,management,high
13967,44.0,0.44,2,141,7,1,0,1,management,high
13968,73.0,0.78,3,262,7,1,0,1,management,high
13969,57.99999999999999,0.84,4,206,7,0,0,1,management,high
13970,74.0,0.98,3,166,3,1,0,1,management,high
13971,32.0,0.48,4,117,10,0,0,1,marketing,medium
13972,88.0,0.83,4,273,10,0,0,0,sales,medium
13973,81.0,0.9,4,270,10,0,0,0,accounting,medium
13974,59.0,0.92,3,138,10,0,0,0,support,low
13975,79.0,0.65,3,235,10,0,0,0,technical,low
13976,92.0,0.64,4,190,10,1,0,0,management,low
13977,76.0,0.85,3,192,3,0,0,0,marketing,low
13978,91.0,0.65,5,214,3,1,0,0,marketing,low
13979,80.0,0.84,4,242,2,1,0,0,marketing,low
13980,73.0,0.72,4,233,2,0,0,0,sales,low
13981,88.0,0.53,3,218,4,0,0,0,sales,low
13982,65.0,0.4,5,125,4,0,0,0,sales,low
13983,84.0,0.5,4,178,2,0,0,0,sales,low
13984,93.0,0.5,5,272,3,0,0,0,sales,low
13985,64.0,0.6,3,265,4,0,0,0,sales,low
13986,66.0,0.72,4,271,3,0,0,0,sales,low
13987,76.0,0.56,3,179,3,1,0,0,sales,low
13988,34.0,0.72,3,118,4,0,0,0,IT,low
13989,48.0,0.8,4,196,5,0,0,0,product_mng,low
13990,79.0,0.61,4,173,2,0,0,0,product_mng,low
13991,82.0,0.67,4,156,3,0,0,0,product_mng,low
13992,51.0,0.71,2,180,3,0,0,0,product_mng,low
13993,84.0,0.78,4,263,3,0,0,0,IT,low
13994,66.0,0.79,5,134,3,0,0,0,management,high
13995,72.0,0.88,3,189,3,1,0,0,management,high
13996,53.0,0.91,4,167,4,0,0,0,management,high
13997,81.0,0.8,5,132,2,1,0,0,management,high
13998,57.99999999999999,0.9,3,209,2,0,0,0,management,high
13999,82.0,0.56,2,227,5,1,0,0,management,high
14000,72.0,0.99,4,239,3,0,0,0,marketing,medium
14001,90.0,0.54,4,172,4,0,0,0,sales,medium
14002,98.0,0.91,3,188,4,0,0,0,accounting,medium
14003,56.00000000000001,0.74,3,265,3,0,0,0,support,medium
14004,77.0,0.82,3,153,3,1,0,0,technical,medium
14005,61.0,0.89,4,242,2,0,0,0,management,medium
14006,97.0,0.61,4,262,3,1,0,1,marketing,medium
14007,64.0,0.55,3,246,2,0,0,1,marketing,high
14008,99.0,0.97,4,211,2,0,0,1,marketing,low
14009,61.0,0.42,3,145,4,0,0,1,sales,medium
14010,72.0,0.71,4,256,3,0,0,1,sales,medium
14011,67.0,0.91,2,245,2,1,0,1,sales,medium
14012,90.0,0.56,3,151,3,0,0,0,sales,medium
14013,90.0,0.73,4,245,2,0,0,0,sales,low
14014,63.0,0.61,4,171,3,0,0,0,sales,low
14015,64.0,0.88,3,252,2,0,0,0,sales,low
14016,44.0,0.65,3,175,2,0,0,0,IT,low
14017,64.0,0.94,4,210,3,0,0,0,product_mng,low
14018,65.0,0.95,2,180,2,0,0,0,product_mng,low
14019,69.0,0.9,5,103,5,0,0,0,product_mng,low
14020,93.0,0.51,4,110,3,0,0,0,product_mng,low
14021,73.0,0.9,5,184,3,0,0,0,IT,low
14022,83.0,0.6,4,161,2,0,0,0,management,high
14023,82.0,0.49,5,210,3,0,0,0,management,high
14024,39.0,0.91,2,212,2,0,0,0,management,high
14025,53.0,0.47,6,106,6,0,0,0,management,high
14026,88.0,0.81,4,179,3,0,0,0,management,high
14027,80.0,0.6,5,217,3,0,0,0,management,high
14028,68.0,0.79,4,184,3,0,0,0,marketing,low
14029,66.0,0.6,3,210,2,0,0,0,sales,low
14030,61.0,0.61,4,246,2,0,0,0,accounting,low
14031,74.0,0.55,4,262,3,0,0,0,support,low
14032,61.0,0.83,4,245,3,1,0,1,technical,low
14033,56.99999999999999,0.99,3,222,3,1,0,1,management,low
14034,68.0,0.54,4,146,4,0,0,1,marketing,medium
14035,75.0,0.79,4,263,3,0,0,1,marketing,medium
14036,28.999999999999996,0.57,5,134,2,0,0,1,marketing,medium
14037,81.0,0.81,5,250,4,0,0,1,sales,medium
14038,53.0,0.68,4,173,3,0,0,0,sales,medium
14039,42.0,0.96,6,173,3,0,0,0,sales,medium
14040,64.0,0.67,4,252,3,1,0,0,sales,medium
14041,63.0,0.5,2,230,4,0,0,0,sales,medium
14042,81.0,0.81,4,212,2,1,0,0,sales,medium
14043,71.0,0.66,5,187,2,0,0,0,sales,medium
14044,70.0,0.83,5,241,2,0,0,0,sales,medium
14045,53.0,1.0,3,164,4,0,0,0,IT,medium
14046,16.0,0.93,6,218,6,1,0,0,product_mng,high
14047,17.0,0.55,4,194,3,0,0,0,product_mng,low
14048,70.0,0.95,3,158,2,0,0,0,product_mng,medium
14049,43.0,0.88,2,149,4,0,0,0,product_mng,medium
14050,49.0,0.62,4,161,2,0,0,0,IT,medium
14051,50.0,0.9,5,226,2,0,0,0,management,high
14052,56.99999999999999,0.59,2,111,2,0,0,0,management,high
14053,68.0,0.75,4,258,3,0,0,0,management,high
14054,62.0,0.61,3,266,2,0,0,0,management,high
14055,69.0,0.75,3,253,3,0,0,0,management,high
14056,63.0,0.7,5,160,3,0,0,0,management,high
14057,76.0,0.62,5,230,3,1,0,0,marketing,low
14058,62.0,0.76,5,198,3,0,0,0,sales,low
14059,82.0,0.69,3,250,3,0,0,0,accounting,low
14060,20.0,0.7,4,225,5,0,0,0,support,low
14061,16.0,0.7,3,178,3,1,0,0,technical,low
14062,20.0,0.78,4,196,3,0,0,0,management,low
14063,53.0,0.51,4,240,2,0,0,0,marketing,low
14064,71.0,0.63,3,204,3,0,0,0,marketing,low
14065,70.0,0.93,3,250,3,0,0,0,marketing,low
14066,92.0,0.94,2,224,2,0,0,0,sales,low
14067,81.0,0.92,4,268,3,0,0,0,sales,low
14068,79.0,0.62,5,167,3,0,0,0,sales,low
14069,53.0,0.64,3,168,3,0,0,0,sales,low
14070,51.0,0.56,4,168,2,0,0,0,sales,low
14071,78.0,0.9,5,158,3,0,0,0,sales,low
14072,50.0,0.91,3,240,3,0,0,0,sales,low
14073,92.0,1.0,4,261,4,0,0,0,sales,medium
14074,59.0,0.54,4,176,2,0,0,0,technical,medium
14075,77.0,0.55,3,217,3,0,0,0,support,medium
14076,74.0,0.87,5,224,2,0,0,0,support,medium
14077,67.0,0.97,4,196,3,0,0,0,support,medium
14078,56.00000000000001,0.59,3,223,3,0,0,0,support,medium
14079,84.0,0.44,5,131,5,1,0,0,support,medium
14080,53.0,0.77,2,167,2,0,0,0,support,medium
14081,86.0,0.71,5,273,3,0,0,0,support,medium
14082,77.0,0.68,3,98,3,0,0,0,support,medium
14083,97.0,0.94,4,253,3,0,0,0,support,medium
14084,69.0,0.87,5,174,3,0,0,0,support,medium
14085,73.0,0.9,3,274,2,0,0,0,support,high
14086,42.0,0.47,6,174,5,0,0,0,technical,low
14087,40.0,0.47,5,173,5,0,0,0,technical,medium
14088,33.0,0.41,2,198,4,0,0,0,technical,medium
14089,68.0,0.66,3,238,2,0,0,0,management,medium
14090,78.0,0.8,3,256,2,0,0,0,IT,medium
14091,92.0,0.6,3,179,2,0,0,0,IT,low
14092,66.0,0.66,4,273,4,1,0,0,IT,low
14093,60.0,0.45,3,104,4,0,0,0,IT,low
14094,86.0,0.83,4,208,3,1,0,0,IT,low
14095,61.0,0.49,3,275,2,0,0,0,product_mng,low
14096,71.0,0.68,3,231,2,1,0,0,product_mng,low
14097,86.0,0.62,4,186,3,0,0,0,product_mng,low
14098,96.0,0.59,3,241,3,0,0,0,product_mng,low
14099,70.0,0.54,3,194,2,1,0,0,IT,low
14100,38.0,0.49,4,196,3,0,0,1,management,high
